date,season,city,tmin,tmax,tavg,precipitation,wind_speed,humidity,pressure
12/21/2015,Winter,Karachi,14.1,24.6,19.4,0,16.7,45,1017.6
12/22/2015,Winter,Karachi,14.4,25.3,20,0,14.4,68,1018.6
12/23/2015,Winter,Karachi,16.2,26.3,20.8,0,21.3,43,1020.9
12/24/2015,Winter,Karachi,13.8,23.8,18.5,0,23.5,33,1022.4
12/25/2015,Winter,Karachi,12.6,24.2,18.2,0,17.2,36,1021.1
12/26/2015,Winter,Karachi,14.8,24.6,19.1,0,20.2,38,1020.4
12/27/2015,Winter,Karachi,13.5,25.9,19.6,0,11.5,50,1020.7
12/28/2015,Winter,Karachi,14.6,28.9,21.3,0,15.8,48,1021
12/29/2015,Winter,Karachi,15.7,28.3,21.7,0,14.5,53,1019
12/30/2015,Winter,Karachi,15.8,27.6,21.5,0,13.1,77,1016.1
12/31/2015,Winter,Karachi,19.2,28.4,22.9,0,28,47,1018.3
1/1/2016,Winter,Lahore,9.9,20.9,14.5,0,6.6,64,1021
1/2/2016,Winter,Lahore,6.2,20.6,13.1,0,10.8,69,1021.9
1/3/2016,Winter,Lahore,7.6,21.6,14.2,0,10.4,65,1018.7
1/4/2016,Winter,Lahore,9.5,20.9,14.7,0.6,7.8,73,1018.7
1/5/2016,Winter,Lahore,8.9,21.9,14.9,0,9.6,77,1018.6
1/6/2016,Winter,Lahore,9.1,20.6,14.4,0,9.6,76,1017.9
1/7/2016,Winter,Lahore,8.5,21.3,14.6,0,8.9,74,1019
1/8/2016,Winter,Lahore,8.5,21.1,14.2,0,9.8,71,1018.8
1/9/2016,Winter,Lahore,7,21.1,14.1,0,10.2,64,1015.8
1/10/2016,Winter,Lahore,8,21.2,14.1,0,8.8,70,1016.7
1/11/2016,Winter,Lahore,7.4,21,14,0,8,78,1017.7
1/12/2016,Winter,Lahore,10.9,20,14.5,12.2,12.9,82,1015.6
1/13/2016,Winter,Lahore,8.5,18,13,1.2,9.4,82,1016.3
1/14/2016,Winter,Lahore,9.3,16.9,13,0,9.3,83,1016.5
1/15/2016,Winter,Lahore,10.6,18.2,13.9,0,9.9,81,1017
1/16/2016,Winter,Lahore,7.2,18.5,12.5,0,9.2,80,1014.5
1/17/2016,Winter,Lahore,7.5,17.5,12,0,9.2,84,1015.9
1/18/2016,Winter,Lahore,8.6,16.5,12,0,6.7,78,1015.9
1/19/2016,Winter,Lahore,7.5,17.1,11.9,0,8.8,80,1015.8
1/20/2016,Winter,Lahore,6,16.5,11,0,7.9,80,1018.8
1/21/2016,Winter,Lahore,5.7,16.1,10.5,0,8.2,82,1020.6
1/22/2016,Winter,Lahore,4,16.2,9.7,0,6.9,85,1019.9
1/23/2016,Winter,Lahore,7,15.6,10.9,0,9.2,80,1021.4
1/24/2016,Winter,Lahore,5.1,15.7,10.3,0,7.9,82,1020.1
1/25/2016,Winter,Lahore,4.5,13.7,9,0,7.6,88,1018.6
1/26/2016,Winter,Lahore,7.9,16.5,11.4,0,8.7,81,1016.3
1/27/2016,Winter,Lahore,7,18.9,12.4,1.4,9.5,79,1015.7
1/28/2016,Winter,Lahore,7.6,20.8,13.8,1.5,10.5,74,1016
1/29/2016,Winter,Lahore,10.2,17.9,14.2,5.5,12.1,85,1017.2
1/30/2016,Winter,Lahore,11.5,20.1,15.1,3.8,10.6,83,1016.4
1/31/2016,Winter,Lahore,8.4,19.8,13.6,0,10.5,78,1016.6
2/1/2016,Winter,Lahore,6.2,20,13,0,10.5,70,1017.8
2/2/2016,Winter,Lahore,6.1,20.4,13.2,0,9.8,63,1018.1
2/3/2016,Winter,Lahore,5.6,21.3,13.1,0,15.6,60,1018.5
2/4/2016,Winter,Lahore,5.5,21.6,13.6,0,10.2,59,1017.3
2/5/2016,Winter,Lahore,6.2,22,14.2,0,10.5,62,1016.2
2/6/2016,Winter,Lahore,6.2,20.9,13.8,0,9,64,1012.8
2/7/2016,Winter,Lahore,7.3,20.8,14,0,10.9,71,1016.5
2/8/2016,Winter,Lahore,7.7,20.8,14.6,0,6.4,73,1018.2
2/9/2016,Winter,Lahore,8,22,15.2,0,8.3,72,1015.6
2/10/2016,Winter,Lahore,8.1,22,15.8,0.1,13.9,69,1011.6
2/11/2016,Winter,Lahore,9.7,17.9,14.3,1,19.6,66,1009.3
2/12/2016,Winter,Lahore,5.5,18.9,12.5,0,11.5,70,1014.9
2/13/2016,Winter,Lahore,9.2,19.9,14,0,9.7,63,1016.1
2/14/2016,Winter,Lahore,6.2,20.9,13.8,0,10.8,65,1018.1
2/15/2016,Winter,Lahore,6.5,21.5,14,0,11.1,59,1019.4
2/16/2016,Winter,Lahore,6.2,21.7,14.3,0,9.3,56,1020.2
2/17/2016,Winter,Lahore,9.4,22.1,15.4,0,7.7,56,1020.4
2/18/2016,Winter,Lahore,7.2,23.8,16.2,0,9,62,1018.6
2/19/2016,Winter,Lahore,14.3,22.7,17.8,9.4,16.6,73,1016.7
2/20/2016,Winter,Lahore,14,23.4,18,4.8,16.4,80,1015.9
2/21/2016,Winter,Lahore,9.3,24.5,16.8,0,12.4,66,1015.8
2/22/2016,Winter,Lahore,9.6,25.7,17.2,0,17.3,58,1014.9
2/23/2016,Winter,Lahore,8.4,25.1,16.5,0,14.8,57,1012
2/24/2016,Winter,Lahore,9,26,17.3,0,11.2,67,1011.8
2/25/2016,Winter,Lahore,10.3,26.5,18.6,0,9.6,67,1015.3
2/26/2016,Winter,Lahore,11.3,26.8,19.3,0,9.4,68,1018.7
2/27/2016,Winter,Lahore,14.7,27,20.2,0,9,68,1018.5
2/28/2016,Winter,Lahore,14.2,27.3,20.3,0,9,66,1018.9
2/29/2016,Winter,Lahore,12.1,27.5,20.2,0,8.8,67,1019
3/1/2016,Spring,Lahore,14.2,28,21,0,9.1,67,1016.4
3/2/2016,Spring,Lahore,15.2,28,21.3,0,9.4,64,1015.5
3/3/2016,Spring,Lahore,15.4,28.5,21.4,0,12.6,62,1015.9
3/4/2016,Spring,Lahore,14.5,29.2,20.9,2.3,13.1,64,1013.4
3/5/2016,Spring,Lahore,15.4,24.1,19,13.4,13.7,78,1013.1
3/6/2016,Spring,Lahore,14.2,23.7,17.9,2.2,11.5,83,1015
3/7/2016,Spring,Lahore,12.9,25,18.7,0.1,9.6,74,1014.6
3/8/2016,Spring,Lahore,13.1,26.6,20,0,9.2,67,1012.1
3/9/2016,Spring,Lahore,15.6,27,21.2,0,9.3,63,1012
3/10/2016,Spring,Lahore,15.4,27.9,22.2,0.3,7.9,62,1013.1
3/11/2016,Spring,Lahore,17.6,23.8,20,13,18.1,77,1011.9
3/12/2016,Spring,Lahore,15.7,20.8,17.6,37.8,21,89,1010.9
3/13/2016,Spring,Lahore,12.6,20.6,15.9,10.3,9,91,1012.8
3/14/2016,Spring,Lahore,11.8,22.3,16.8,1.8,14.2,83,1014.9
3/15/2016,Spring,Lahore,11.6,23.9,17.6,0,11.1,76,1016.6
3/16/2016,Spring,Lahore,12,24.5,18.7,0,9.2,68,1013.8
3/17/2016,Spring,Lahore,15.4,21.7,18.1,0.6,18,77,1011.3
3/18/2016,Spring,Lahore,14.6,26,19.9,0.2,15.8,71,1010.5
3/19/2016,Spring,Lahore,15.7,26.8,20.7,0,13.7,74,1009.9
3/20/2016,Spring,Lahore,15.1,26.3,19.8,3.5,12.4,77,1012.1
3/21/2016,Spring,Lahore,14.3,25.6,19.3,0,19.5,62,1014.1
3/22/2016,Spring,Lahore,12.1,27.2,19.2,0,20.9,55,1010.7
3/23/2016,Spring,Lahore,12.8,29.1,20.7,0,9.7,63,1009.8
3/24/2016,Spring,Lahore,14.9,28.4,21.3,0,14.8,67,1013.1
3/25/2016,Spring,Lahore,17.1,26.5,21.4,0.1,25.1,62,1015.9
3/26/2016,Spring,Lahore,15.8,26.6,20.7,2.2,19.8,71,1015.7
3/27/2016,Spring,Lahore,14.4,28.7,21.7,0,11.9,61,1013.3
3/28/2016,Spring,Lahore,16.9,29.4,23,0,8.9,57,1013.1
3/29/2016,Spring,Lahore,16.7,31.2,24,0,11,56,1011.6
3/30/2016,Spring,Lahore,17.1,32.1,25,0,9.3,56,1011.5
3/31/2016,Spring,Lahore,17.9,32.2,25.5,0,12.6,57,1010.5
4/1/2016,Spring,Lahore,19.6,32.9,25.8,0,15.8,52,1007.9
4/2/2016,Spring,Lahore,19.8,34.8,27.5,0,11.6,52,1008.5
4/3/2016,Spring,Lahore,21.5,34.4,27.1,0,21.9,57,1007.8
4/4/2016,Spring,Lahore,19.9,32.8,26.1,0,13.8,53,1007.9
4/5/2016,Spring,Lahore,19.2,32.7,26.4,0,10.2,44,1008.3
4/6/2016,Spring,Lahore,18.7,28.1,23,1.2,24,50,1009.5
4/7/2016,Spring,Lahore,16.4,31.2,23.9,0.1,14.8,46,1009.6
4/8/2016,Spring,Lahore,15.6,32.1,24.2,0,15.1,46,1010.7
4/9/2016,Spring,Lahore,18.4,30.2,24.9,0,19.4,44,1012.1
4/10/2016,Spring,Lahore,18.4,30.1,24.2,0.3,18.7,47,1012.2
4/11/2016,Spring,Lahore,17.3,29.7,23.9,0.2,11.8,54,1011.4
4/12/2016,Spring,Lahore,18.2,33.1,25.7,0,18.5,44,1008.2
4/13/2016,Spring,Lahore,18,35,27.2,0,14.8,41,1004.5
4/14/2016,Spring,Lahore,18.7,36.9,28.6,0,11.8,36,1003.7
4/15/2016,Spring,Lahore,20.8,38.4,30.3,0,11.7,33,1005
4/16/2016,Spring,Lahore,23.4,39.5,31.8,0.2,12,33,1003.2
4/17/2016,Spring,Lahore,24.3,36,30.1,0,27.5,37,1003
4/18/2016,Spring,Lahore,23,36.7,30.1,0,13.8,36,1005.8
4/19/2016,Spring,Lahore,22.4,35.3,28.8,0,26.1,35,1007.9
4/20/2016,Spring,Lahore,22.9,36.2,29.2,0,16.7,35,1008.9
4/21/2016,Spring,Lahore,21,37.2,29.4,0.9,16.3,32,1005.1
4/22/2016,Spring,Lahore,21.8,34.6,28.6,0,19.2,30,1002.6
4/23/2016,Spring,Lahore,18.3,34.2,26.9,0,13.3,27,1003
4/24/2016,Spring,Lahore,17.5,35,27,0,15.8,24,1004.1
4/25/2016,Spring,Lahore,18.6,36.4,28.4,0,11.6,24,1005.4
4/26/2016,Spring,Lahore,20.2,37.5,30,0,9.8,20,1007.9
4/27/2016,Spring,Lahore,20.7,37.9,29.9,0,13.4,21,1007.4
4/28/2016,Spring,Lahore,19.9,37.6,29.7,0,14.6,24,1006.4
4/29/2016,Spring,Lahore,20.3,38.9,30.4,0,15,20,1005.9
4/30/2016,Spring,Lahore,22,40.3,31.7,0,13.7,20,1005
5/1/2016,Spring,Lahore,23.5,42.1,33.6,0,12.6,20,1002.3
5/2/2016,Spring,Lahore,26.6,42.6,34.8,0,18.4,18,1001.2
5/3/2016,Spring,Lahore,27.3,37.9,32.5,1.5,15.8,24,1003.7
5/4/2016,Spring,Lahore,22.8,35.9,28.9,0.6,14.5,40,1004.8
5/5/2016,Spring,Lahore,22.6,34.4,28.6,0,11.8,45,1006.9
5/6/2016,Spring,Lahore,22.1,35.4,29.7,0,8.2,45,1006.7
5/7/2016,Spring,Lahore,23.8,38.5,31.7,0,8.8,34,1005
5/8/2016,Spring,Lahore,24.9,41.1,33.8,0,8.9,30,1004.8
5/9/2016,Spring,Lahore,26,41,33.8,0.5,13.9,30,1004.3
5/10/2016,Spring,Lahore,27.1,40.5,33.6,0.5,15.9,35,1005.4
5/11/2016,Spring,Lahore,27,37,32.3,0,12.3,40,1006.6
5/12/2016,Spring,Lahore,26.5,38,31.6,0.6,16.4,46,1002.8
5/13/2016,Spring,Lahore,24.4,39.6,32.4,0,18.5,40,1001.7
5/14/2016,Spring,Lahore,25.9,40.4,33.2,0,13.3,32,1003.8
5/15/2016,Spring,Lahore,26.6,40.4,33.7,0,13,27,1004.6
5/16/2016,Spring,Lahore,24.8,40.7,33.3,0,14.6,26,1001.4
5/17/2016,Spring,Lahore,24.4,42.6,34.7,0,13,24,999.8
5/18/2016,Spring,Lahore,26.1,44.1,36,0,9,21,997.5
5/19/2016,Spring,Lahore,26.8,44,36.5,0,16.4,22,997.3
5/20/2016,Spring,Lahore,26.5,43.4,36,0,12.6,23,996.4
5/21/2016,Spring,Lahore,26.8,44,36.4,0.5,13,24,995
5/22/2016,Spring,Lahore,27.3,43,35.1,0.3,21.2,33,995.4
5/23/2016,Spring,Lahore,26.9,40.9,33.2,3.1,10.4,44,997
5/24/2016,Spring,Lahore,26.6,35.6,30.6,0.1,14.3,50,1001.1
5/25/2016,Spring,Lahore,23.7,37.2,30.9,0,8.6,45,998.4
5/26/2016,Spring,Lahore,25.3,38.9,32.9,1,8.6,35,998.4
5/27/2016,Spring,Lahore,25.9,40.4,34.1,0,10.6,34,999.9
5/28/2016,Spring,Lahore,28.8,39.8,33.7,2,8.5,39,998.3
5/29/2016,Spring,Lahore,26.1,39.4,33,0.2,19.2,38,998.6
5/30/2016,Spring,Lahore,25.8,36,31.2,0.3,15.8,51,1001.4
5/31/2016,Spring,Lahore,25.1,38.7,32.6,0,10.4,41,1002.7
6/1/2016,Summer,Lahore,26.8,41.2,34.6,0,13,35,1002.2
6/2/2016,Summer,Lahore,29.1,41.5,35.6,0,14,33,1002.3
6/3/2016,Summer,Lahore,28.2,41.5,35.4,0,13.3,31,1002.4
6/4/2016,Summer,Lahore,29.1,43.3,36.6,0,12.4,26,1002
6/5/2016,Summer,Lahore,28,43.4,36.5,0,9.6,23,1001.6
6/6/2016,Summer,Lahore,27.9,41.8,34.9,0.9,12.8,33,1001.2
6/7/2016,Summer,Lahore,27.7,41.1,34.2,2.5,21.7,38,1000.6
6/8/2016,Summer,Lahore,27.4,41.1,34.8,1,16.9,37,998.8
6/9/2016,Summer,Lahore,28.2,40.1,34.8,0,20.8,37,997.8
6/10/2016,Summer,Lahore,28.9,40.5,34.8,0.6,16.8,38,997.7
6/11/2016,Summer,Lahore,27.5,38.6,33.8,0,8,47,998.5
6/12/2016,Summer,Lahore,28.6,39.5,34.3,0,13,46,997.9
6/13/2016,Summer,Lahore,29.9,40.2,34.9,0.2,11.9,46,997.4
6/14/2016,Summer,Lahore,29.9,40,35.1,0.6,12.8,47,996
6/15/2016,Summer,Lahore,28.7,38.9,33.9,0,21.3,54,994.2
6/16/2016,Summer,Lahore,28.2,39.5,33.3,0.7,20.7,56,996.4
6/17/2016,Summer,Lahore,29.5,38,33.5,1.1,15.5,54,998.9
6/18/2016,Summer,Lahore,30,38.9,34.5,0,14.1,51,1000.2
6/19/2016,Summer,Lahore,30.8,37.6,34.1,0.6,14.8,54,1001.1
6/20/2016,Summer,Lahore,30.5,38.6,34.6,0,12.2,52,999.7
6/21/2016,Summer,Lahore,26.7,37.2,32.8,4.7,18.6,61,999.1
6/22/2016,Summer,Lahore,27.5,34.2,31.1,7.9,19.5,69,1001.1
6/23/2016,Summer,Lahore,27.2,37,32.3,0,8.7,63,1000.3
6/24/2016,Summer,Lahore,28.6,39.6,34.4,0,7.1,55,997.9
6/25/2016,Summer,Lahore,30.1,40.3,35.7,0,9.9,49,998.8
6/26/2016,Summer,Lahore,31.5,39.1,35.3,0,17.9,50,999.5
6/27/2016,Summer,Lahore,26.5,36.6,32.1,7.3,17.8,68,998.8
6/28/2016,Summer,Lahore,26.6,34.2,30,18.2,10,78,1000.9
6/29/2016,Summer,Lahore,28.5,36.1,32.5,1.2,8.7,69,1001.5
6/30/2016,Summer,Lahore,29.7,38,33.9,0,8.6,62,998.1
7/1/2016,Summer,Lahore,28.1,39.1,33.3,4.4,16.3,68,994
7/2/2016,Summer,Lahore,26.1,32,28.5,26.9,17.7,85,995.2
7/3/2016,Summer,Lahore,24.6,30.2,27.4,9.6,15.3,83,997.9
7/4/2016,Summer,Lahore,26.4,34.8,30.5,0.1,7.6,72,996.9
7/5/2016,Summer,Lahore,28.1,36,32.1,0.1,9.4,72,994.8
7/6/2016,Summer,Lahore,26,36.2,31.4,6.5,16.6,73,995.6
7/7/2016,Summer,Lahore,27.6,34.5,30.8,4.4,14.5,78,997.2
7/8/2016,Summer,Lahore,28,36.8,32.7,0,7.2,70,996
7/9/2016,Summer,Lahore,27.5,33.5,30.5,6.2,15,77,996
7/10/2016,Summer,Lahore,26.9,34.5,30.6,0,6.9,74,995.8
7/11/2016,Summer,Lahore,27.9,35.6,31.8,0.1,8.7,70,996
7/12/2016,Summer,Lahore,27.5,35.1,31,0,15.5,73,998.1
7/13/2016,Summer,Lahore,28,35,31.7,0.2,10.3,71,998.4
7/14/2016,Summer,Lahore,28.4,35.5,31.7,1.8,10,73,997.2
7/15/2016,Summer,Lahore,26.1,34,30.2,3.5,14.1,80,997.4
7/16/2016,Summer,Lahore,26.3,32.4,28.6,8.3,11.7,84,997.9
7/17/2016,Summer,Lahore,25.9,33,28.9,3.5,11,82,999.7
7/18/2016,Summer,Lahore,25.4,32.6,28.9,2.5,10.5,82,1000.2
7/19/2016,Summer,Lahore,25.4,33.8,29.7,1.9,7.4,77,999.6
7/20/2016,Summer,Lahore,26.8,36.5,31.9,0,8.6,67,998.5
7/21/2016,Summer,Lahore,29.1,36.5,32.7,0.6,8.7,69,997.7
7/22/2016,Summer,Lahore,26.8,36.5,31.1,2.2,19.1,74,997.5
7/23/2016,Summer,Lahore,26.2,33.9,30,8.7,16.3,75,999.9
7/24/2016,Summer,Lahore,26,34.1,30.1,1.2,11.8,75,1002.1
7/25/2016,Summer,Lahore,27.8,34.6,31.3,0.6,9.7,74,1001.4
7/26/2016,Summer,Lahore,28.1,35.5,31,4.3,18,76,1001
7/27/2016,Summer,Lahore,25,30.9,27.1,32.9,23.7,88,1003.7
7/28/2016,Summer,Lahore,25.6,30.9,27.6,19.3,8.7,85,1003.2
7/29/2016,Summer,Lahore,25,33.3,29.2,1.9,9.2,79,1000.2
7/30/2016,Summer,Lahore,25.7,32.4,29.1,2.6,12.3,80,1000.5
7/31/2016,Summer,Lahore,26.3,33.8,29.7,1.2,10.3,78,1000.3
8/1/2016,Summer,Lahore,26,33.6,29.8,1.1,13.5,78,998.3
8/2/2016,Summer,Lahore,26.6,32.9,29,0.9,16.7,80,998.4
8/3/2016,Summer,Lahore,26.2,33.6,29.5,8,8.3,77,999.1
8/4/2016,Summer,Lahore,27.5,34.9,31.2,0.3,6.9,75,999.2
8/5/2016,Summer,Lahore,28.4,35,31.1,8.6,7.4,78,999.6
8/6/2016,Summer,Lahore,27,31.8,29.4,10.9,16.1,84,999.8
8/7/2016,Summer,Lahore,26.1,30.7,28,12.2,13.7,85,1000.7
8/8/2016,Summer,Lahore,25.8,33,29.1,0.7,9.8,80,1000.8
8/9/2016,Summer,Lahore,26.8,32,29.4,4.9,7.4,82,998.8
8/10/2016,Summer,Lahore,25.6,32.9,28.8,8.1,9.4,83,999
8/11/2016,Summer,Lahore,25.2,31.1,27.8,3.8,12.4,85,1001.3
8/12/2016,Summer,Lahore,25.9,32.1,28.7,1.1,9,82,1002.2
8/13/2016,Summer,Lahore,26,34,30.1,0,6.4,77,1000.5
8/14/2016,Summer,Lahore,27.2,34.6,30.7,0.5,6.9,77,999.1
8/15/2016,Summer,Lahore,25.5,34.2,29.6,3.4,10.3,78,998.2
8/16/2016,Summer,Lahore,26.1,34.4,30.6,0,6.1,72,996.4
8/17/2016,Summer,Lahore,26,34.6,30.2,2.3,11.7,74,998.1
8/18/2016,Summer,Lahore,25.3,33.6,29.3,0.1,10.1,78,1000.2
8/19/2016,Summer,Lahore,27,34.3,31,0,5.8,71,999.2
8/20/2016,Summer,Lahore,28.6,34.4,30.9,0.2,11.2,76,1000
8/21/2016,Summer,Lahore,27.2,34.4,30.5,0,9.7,75,1001
8/22/2016,Summer,Lahore,27.3,34,30.6,1,9.7,76,1002
8/23/2016,Summer,Lahore,25.3,32.2,29.2,15.2,10.5,81,1003.1
8/24/2016,Summer,Lahore,27.2,32.9,29.2,7.5,12.8,82,1002.8
8/25/2016,Summer,Lahore,25.5,30.2,27.1,17.6,11.2,87,1005.3
8/26/2016,Summer,Lahore,25.7,32.8,29.1,1.4,6.4,82,1004.9
8/27/2016,Summer,Lahore,25.2,29.7,27.2,20.9,16.7,88,1007
8/28/2016,Summer,Lahore,25,31.7,28.2,0.2,7.4,82,1006.9
8/29/2016,Summer,Lahore,25.8,31.4,27.9,16.9,8,83,1003.9
8/30/2016,Summer,Lahore,24.1,32,27.5,0.9,7.2,81,1002
8/31/2016,Summer,Lahore,24.6,32.5,28.1,0.8,8.6,81,1002.2
9/1/2016,Autumn,Lahore,25,31.8,28.1,0.7,10.1,82,1002.5
9/2/2016,Autumn,Lahore,24,32,27.9,0,8.8,78,1001.3
9/3/2016,Autumn,Lahore,24.3,33.8,29,0,9.5,71,1000
9/4/2016,Autumn,Lahore,25.3,33.6,29.4,0,8.6,71,1001.5
9/5/2016,Autumn,Lahore,25.8,34.1,29.8,0,8.3,69,1002.4
9/6/2016,Autumn,Lahore,25.9,34.1,29.8,0,8.2,68,1003
9/7/2016,Autumn,Lahore,25.6,34.6,30.1,0,9,65,1002.7
9/8/2016,Autumn,Lahore,26.1,34.7,30.4,0,9.4,65,1004
9/9/2016,Autumn,Lahore,26.1,35.4,30.7,0,9.4,63,1004.6
9/10/2016,Autumn,Lahore,25.6,35.3,30.6,0,10.6,60,1003.5
9/11/2016,Autumn,Lahore,26.2,35.1,30.4,0,9.8,61,1002.9
9/12/2016,Autumn,Lahore,25.7,34,29.4,0.7,7.9,69,1003.7
9/13/2016,Autumn,Lahore,26,35.1,30.1,0.2,12.7,64,1005.8
9/14/2016,Autumn,Lahore,25.4,32.4,29.1,0,9.2,67,1007.8
9/15/2016,Autumn,Lahore,25,34.7,29.7,0,6.9,67,1005.7
9/16/2016,Autumn,Lahore,25.6,35.9,30.6,0,7.1,63,1004.6
9/17/2016,Autumn,Lahore,25.9,35.4,30.6,0,6.8,64,1002.9
9/18/2016,Autumn,Lahore,26.2,35.5,30.8,0,8.2,63,1004.5
9/19/2016,Autumn,Lahore,26.9,35,30.9,0,10.4,63,1003.9
9/20/2016,Autumn,Lahore,26.3,35.3,31,0,7.6,62,1002.6
9/21/2016,Autumn,Lahore,26.4,35.4,31,0,13.1,61,1004.6
9/22/2016,Autumn,Lahore,26.8,33.2,29.3,1.2,12.2,71,1007.4
9/23/2016,Autumn,Lahore,24.6,33,28.3,0.5,10.7,70,1005.5
9/24/2016,Autumn,Lahore,23.9,33.1,28.4,0.4,7.9,69,1003.9
9/25/2016,Autumn,Lahore,24,33.6,28.8,0,6.9,65,1004.6
9/26/2016,Autumn,Lahore,24.6,33.4,29.2,0,8.4,65,1005.7
9/27/2016,Autumn,Lahore,25.3,33.5,29.3,0,10.1,66,1006.2
9/28/2016,Autumn,Lahore,25.2,33.8,29.7,0,8.6,67,1005.1
9/29/2016,Autumn,Lahore,25.5,33.9,29.7,0,14.9,67,1005.2
9/30/2016,Autumn,Lahore,25.4,34.5,30,0,9.7,66,1005.3
10/1/2016,Autumn,Lahore,26,35.8,30.8,0,7.4,62,1006.6
10/2/2016,Autumn,Lahore,25.4,34.5,30.1,0.3,7.6,67,1008.6
10/3/2016,Autumn,Lahore,26.2,35.1,30.6,0,14.1,64,1007.2
10/4/2016,Autumn,Lahore,25.8,35.7,30.5,0,10.6,61,1004.8
10/5/2016,Autumn,Lahore,25.6,34.5,29.3,0.7,9.1,64,1004.6
10/6/2016,Autumn,Lahore,23.8,33.6,28.7,0,6.9,67,1006.5
10/7/2016,Autumn,Lahore,24,34.3,29.1,0,11,61,1007.4
10/8/2016,Autumn,Lahore,24,33.8,27.9,1.5,11.5,60,1006.9
10/9/2016,Autumn,Lahore,21.5,33.6,26.3,5.2,7.1,66,1005.7
10/10/2016,Autumn,Lahore,19.9,33,26.3,0,9.7,61,1006
10/11/2016,Autumn,Lahore,20.1,33.4,26.5,0,9.3,55,1006.3
10/12/2016,Autumn,Lahore,21.4,33.7,26.9,0,8.7,55,1005.6
10/13/2016,Autumn,Lahore,21,33.6,26.8,0,9.4,49,1007.8
10/14/2016,Autumn,Lahore,18.5,33.3,26.3,0,9,49,1008.9
10/15/2016,Autumn,Lahore,18.3,33.6,25.8,0,10.3,54,1009.9
10/16/2016,Autumn,Lahore,18.3,33,26,0,9,53,1011
10/17/2016,Autumn,Lahore,19.9,32.7,26.1,0,9.1,51,1010.4
10/18/2016,Autumn,Lahore,19.2,32.5,25.7,0,8,53,1008.9
10/19/2016,Autumn,Lahore,18.2,32.7,25.5,0,9.7,55,1007.6
10/20/2016,Autumn,Lahore,19,31.9,25.7,0,9.6,57,1006.5
10/21/2016,Autumn,Lahore,19,31.6,25.4,0,9.1,58,1007.9
10/22/2016,Autumn,Lahore,18.3,31.6,25.2,0,8.2,60,1009.2
10/23/2016,Autumn,Lahore,18.8,32.1,25.2,0,11.3,59,1009
10/24/2016,Autumn,Lahore,18.2,31.3,24.5,0,9.3,56,1007.7
10/25/2016,Autumn,Lahore,17.6,31,24.5,0,6.9,57,1008.5
10/26/2016,Autumn,Lahore,17.5,31.2,24.5,0,7.5,58,1011.5
10/27/2016,Autumn,Lahore,16.7,31.4,24,0,14,55,1014.6
10/28/2016,Autumn,Lahore,16.8,30.6,23.5,0,11.7,57,1012
10/29/2016,Autumn,Lahore,16.7,30.2,23.4,0,8.9,59,1012.4
10/30/2016,Autumn,Lahore,17.2,29.2,23.1,0,8.8,61,1014.7
10/31/2016,Autumn,Lahore,16.5,28.8,22.6,0,7.9,67,1017.6
11/1/2016,Autumn,Lahore,16.5,29,22.8,0,6.2,68,1016.3
11/2/2016,Autumn,Lahore,18.3,28.7,23.5,0,6.9,68,1016.1
11/3/2016,Autumn,Lahore,17.7,28.9,23,0,6.6,72,1016.6
11/4/2016,Autumn,Lahore,17.7,27.3,22.4,0,13.7,73,1013.3
11/5/2016,Autumn,Lahore,15.6,28.7,21.8,0,9.5,64,1010.5
11/6/2016,Autumn,Lahore,14.8,28.5,21.7,0,9.7,64,1010.9
11/7/2016,Autumn,Lahore,15.1,28.8,21.3,0,14.3,61,1013.2
11/8/2016,Autumn,Lahore,13.3,29,20.7,0,13,59,1013.4
11/9/2016,Autumn,Lahore,13.1,28.4,20.6,0,9.7,65,1014.3
11/10/2016,Autumn,Lahore,13.7,27.5,20.5,0,7.8,66,1013.3
11/11/2016,Autumn,Lahore,13.5,28.3,20.7,0,11.9,61,1012.8
11/12/2016,Autumn,Lahore,15.1,23.9,18.8,0.9,21.7,67,1015.3
11/13/2016,Autumn,Lahore,12.7,27,19.2,0,9.6,60,1017.6
11/14/2016,Autumn,Lahore,12.3,26.6,19,0,9.7,60,1016.5
11/15/2016,Autumn,Lahore,11.9,26.1,18.7,0,10.7,62,1016.4
11/16/2016,Autumn,Lahore,11.7,26.2,18.5,0,10.2,64,1017.7
11/17/2016,Autumn,Lahore,12.2,26.4,18.7,0,11.6,65,1017.3
11/18/2016,Autumn,Lahore,11.9,26.5,18.7,0,10.9,66,1014.6
11/19/2016,Autumn,Lahore,12,26.3,18.8,0,9.7,67,1012
11/20/2016,Autumn,Lahore,12.4,26.3,19,0,9.9,67,1012.9
11/21/2016,Autumn,Lahore,14.7,27.2,19.8,0,11.1,65,1013.3
11/22/2016,Autumn,Lahore,14.4,26.5,19.8,0,9.4,70,1013
11/23/2016,Autumn,Lahore,13.8,25.4,19.2,0,8.1,68,1013.1
11/24/2016,Autumn,Lahore,12,25.2,18.3,0,13,65,1016
11/25/2016,Autumn,Lahore,12.8,27,19.2,0,13.4,53,1015.1
11/26/2016,Autumn,Lahore,13.8,27.4,19.8,0,12.4,48,1014.1
11/27/2016,Autumn,Lahore,11.8,26.5,18.7,0,12.8,55,1014.5
11/28/2016,Autumn,Lahore,10.3,26.6,18.1,0,11.9,53,1013.3
